userName,at,content
Vinlovec,2024-10-27 11:42:18,"Bagus,cuman jangan kikir tot,tim banyak dark sistem,jangan event doang lu banyakin tot pikirin pengalaman bermain player bukan effect skil yang alay udah lah yang penting hilangin dark sistem aja tot"
Qaedy Rasis,2024-10-27 11:41:50,"Tidak bisa TopUp padahal Pulsa ada, hhhhhhhh wifi+data= lancar ❌ Ping gede ✅ MAKASIH"
MAZTAN DOTkom,2024-10-27 11:41:28,BANYAK BUG DI PERANGKAT ASUS DENGAN OS ANDROID 10
Fauzan Jhonanta,2024-10-27 11:36:47,Game lostrek
Yxzz Fgyy,2024-10-27 11:36:21,kherenns
NTIN Anbraka,2024-10-27 11:35:25,alah gntd apa coba
Tokek Terbang,2024-10-27 11:34:15,"Monton tloll, kasi drak sistemm muluu capeee montonn asw"
Nur Baiah,2024-10-27 11:33:09,Gasss
Sabrina Anjarwati,2024-10-27 11:32:54,"GAME ANEH,DASAR MATCHMAKING AMPAS MLU,COLLAB ELITE BENERIN MATCHMAKING SULIT YAHAHAHA"
Sadha abiasta,2024-10-27 11:32:27,Nice
sugino ir,2024-10-27 11:30:09,Montoon saya sudah memberi bintang lima tolong beri saya ws kalau ngga saya pindah game sekian terimakasih Ku tunggu ws nya ya
Fahmi Idris,2024-10-27 11:29:44,Baik
One7 Gaming,2024-10-27 11:29:39,Asik sih game nya tapi sayang banyak dark system perbedaan yang sangat jauh.
Tohir *02,2024-10-27 11:29:26,Game gak seru ngasih tim gak jelas terus mana di tambah jaringan gak gak pernah mikir ini
Ucep Herman,2024-10-27 11:29:09,The good
Calon Haji,2024-10-27 11:27:53,Pake wifi ping merah kuning . Pada juga sama game taik kali ini heran gw dari dlu gak ada perubahan #MOONTONSAMPAH
Robi Sugara,2024-10-27 11:27:29,Topp
Bagas Bagus,2024-10-27 11:26:37,Geme nya seru
Segunda Etapa97,2024-10-27 11:26:18,Bad matchmaking worst game ever
Devi Permata sari,2024-10-27 11:24:51,Mantap
rul_07,2024-10-27 11:23:45,yang mau nglatih mental ini game nya brother wkwkwkwkwk gokilll
Lukman Zen,2024-10-27 11:23:42,Sangat seru dan menyenangkan
Sodikin 123,2024-10-27 11:23:31,GG gua di kasih lose strek 5 kali udah di kasih tim dark Mulu moonton² lama² gua hapus ni game
Royyan,2024-10-27 11:23:09,Game ini sangat bagus saya losetreak 7 kali sampai main clasic saja tetap kalah tapi saya sangat senang karna gamenya memuaskan (memuaskan dosa) saran saya tolong tambahin darksistem nya biar lebih menantang dan hapus sistem mute ketika main 😁
Reynard Mels,2024-10-27 11:22:58,Kereennn😭
Huda channel,2024-10-27 11:22:54,Baik
Aldi Yunus,2024-10-27 11:21:57,Moonton anak tolong dark sistemnya di keluarkan anak baby nga
Muhammad Nur bardan,2024-10-27 11:21:53,"Tolonglah pihak mobile legend terhormat, maen clasic itu buat mencoba latihan Hero,sesama player online. Tolonglah kalo afk kredit score jngan dikurangin. Kalo gini kan saya GK bisa maen ranked. KLO motong kredit score di rank aja jngan di clasic."
Abid Ghoni,2024-10-27 11:20:55,Ml dah jadi baik 😗😗
Rizal Zaki,2024-10-27 11:20:42,Game nya bagus tapi tolong banyak dark system di rank epik
Tulus Widodo,2024-10-27 11:20:32,Game yg menghibur.
Siti Nurshofiah,2024-10-27 11:19:21,"Game apa login aja gak bisa, rusak sih ini game"
Ardi Aja,2024-10-27 11:17:57,terimakasih ini game sangat bguss
Brema Septian sandy,2024-10-27 11:17:35,Dapat tim dari sistem mulu
Epor Men,2024-10-27 11:17:02,Game waras player stress
Ugi Ugi,2024-10-27 11:16:59,Ketemu dak sistem mulu
Kurdi Kardi,2024-10-27 11:16:52,"macth macking lama ,,main solo padahal di rank mytick Ampe 2 menit"
Abd Haris,2024-10-27 11:16:27,FF MANA PATEN ML LAH BARU MAEN
Calude Rekt,2024-10-27 11:16:07,"Game bangasatt ga menang"""
Rekavika Apriyansyah,2024-10-27 11:15:27,"game jahat, saya sudah topap hampir lebih dari 400ribu untuk di pake di sebuah event, namun saat saya pake buat spin tidak ada satu pun skin bagus yang saya dapatkan, malahan cuman dapet skin yang udah punya sama spesial, terus saya jarang sekali di kasih keberuntungan soal gacha dan bermain, padahal saya sudah setia selalu bermain mobile legends tapi moonton cuman membalasnya dengan ke ampasan. saya harap moonton bisa jadi lebih baik lagi pada saya"
arkan zaydan,2024-10-27 11:15:09,ngotak dikit lah klo kasih musuh
Muhammad Azmi,2024-10-27 11:14:05,Game burik nabrak tim gj babi
ichan chan,2024-10-27 11:13:56,Buat moonton tolong lah bug frizz tolong dihilangkan
Siddiq El,2024-10-27 11:13:07,🚯🚯🚯🚯
Mirzad Bahamisyah,2024-10-27 11:13:03,dari dulu
Gede putu Pratama_3,2024-10-27 11:12:34,update nya sih bilang penyeimbangan matchmaking aslinya mah tetep gitu team honor semua musuh malah immortal semua seimbang pala lu peyang
Affandi Kimochi,2024-10-27 11:11:15,Game tai
Dimas Putra,2024-10-27 11:11:03,Game gak jelas terus game ngelag ngeleg dasar game tolol
erwan Akbr,2024-10-27 11:10:45,game ajing bikin orang gila doang kagak dikasih menang menang babi emang ni game
Reva Bonde,2024-10-27 11:10:33,"sangat puas,nggk perna bosan game ini"
Jixel Titarsole,2024-10-27 11:10:11,"oi cina kntol, bikin sistem tu yng bner.. tiap hari dpt darksistem otak lu gaada ha? cpek gw.. dh waras slh ego juga slh rata' player mlbb ego mulh gbisa npa turunin tu ego anj, lu pada sklh kan dh ksi vidio tutorial msi aj coklat g ad otak k?"
FREE FIREX,2024-10-27 11:09:12,Bgus game nya gua suka dari segi main nya cuma pernah ketemu estes hyper
Sabdawijayakusuma,2024-10-27 11:08:52,"Gem ini sangat buruk, lebih baik pindah ke ff sudah timnya buta map, dikit dikit dowlond data😒😒😒"
Galih Ae,2024-10-27 11:08:48,"NGASIH LAWAN YANG NGOTAK LAH KNTL, LAWAN PRO TEMEN KEK PUKIMAKK"
Ella Mila,2024-10-27 11:07:56,"Ini adalah Game terbagus yang pernah ku mainkan, banyak hal hal serupa di dalam game nya, Tapi banyak bug Sinyal, sayang sekali, Dan selalu di beri lawan yang tidak seimbang dengan time ku, seperti Tim ku Epic melawan Mythick"
Muhamad Ramdan,2024-10-27 11:07:31,"Katanya tercantum bermainlah dengan jujur dan adil, montoon nya sendiri ngasih tim nggak adil. Kemaren aja main classic musuh full mythic di tim gua ada 1 warrior mana baru main lagi gk ngerti apa apa. Bukanya main game buat ngilangin stres malah nambah stres!!!"
bahrul yadi,2024-10-27 11:06:28,Saya menyukai
Mendo San,2024-10-27 11:06:27,Tolong dong sistem aduan nya di per bagus saya pas main padahal bagus permainan saya malah diadukan orang banyak ngefeed padahal saya gak ngefeed tolong diperbaiki
Imade Kerisnuperssetio,2024-10-27 11:06:02,Ml pouke pouke ² tim draksistem p Seng sesuai ajak exspretasi cg karenaaaaa gem ml gem tebangsat sedunia adi rase... Ml mule gem naskeleng
ILASARI Ila,2024-10-27 11:05:12,Game bikin lose trek terus
A'idah Cindy,2024-10-27 11:04:11,"Bagus, bagusan gak dirilis"
Rayhan,2024-10-27 11:03:10,Perbaiki matchmaking lu.
aqil haikal,2024-10-27 11:02:58,"Game kagak jelas ini, percuma kasih skin sekali nya main rank gw ketemu tim bagus, lu bikin hero skill nya kagak jelas semua , saran gw nih jangan di donwload ini game nanti lu + gila main ini game"
Nur Afifa,2024-10-27 11:01:39,Game asik banyak event nya semoga MOONTON makin giat ngasih event event skin gratis👍👍
Bambang Bayu,2024-10-27 11:01:26,"Game ini bagus sih tapi tolong moonton kasih aja kita menang gk usah kasih skin gratisan kami gk akan pindah ke moba lain kok, cuma satu tolong ilangin dark sisitem😓😓"
ALDO SYAHPUTRA SEMENDAWAI,2024-10-27 11:01:00,GAME GILA!!
Riski Al'Afreza,2024-10-27 11:00:56,kenapa ml gk bisa dimainkan di hp oppo a37f padahal ada akun saya moonton Tolong diperbaiki Atas perhatiannya Saya ucapkan terimakasih banyak
Rizki Agustian,2024-10-27 10:59:48,Mantap banget moonton semoga bulan depan ada skin legend gratis🗿
Mr Nofear,2024-10-27 10:59:43,Makin kesini makin jelek
Binzulfan “SHIDQIE” Shidqie,2024-10-27 10:59:20,Saya suka geme ini tetapi ada dark sistem
Nadjib ZAM ZAMi,2024-10-27 10:59:15,Game makin berat
Fakhrul Rozul,2024-10-27 10:58:59,Game gak jelas
Randi Randi,2024-10-27 10:58:49,Game-game sangat buruk mending pindah di honor of king lebih grafiknya lebih bagus daripada ML ML burik
azizan aja,2024-10-27 10:58:13,Moonton coba kasih skin kolektor geratis lagi tapi harus Hero bruno
Dendi Saputra,2024-10-27 10:57:45,"Terima kasih monton karena sudah menghibur saya selalu dengan bermain ml,dan lain kali kita Mabar nama akun ml ku Leͥgeͣnͫd moy. Sekali lagi terimakasih admin admin monton 😊☺️"
Eriana,2024-10-27 10:57:45,Kaya ada yang salah di game ini
Dzaky Nauval,2024-10-27 10:56:58,Game Pilih kasih di kasih losestreak Mulu dapet tim yang cupu saya sendiri yang mvp kalah tim lawan pada jago
Azzam Rizky,2024-10-27 10:56:54,Wow
sumiarti ut,2024-10-27 10:56:50,opopopopop
Dios Tarigan,2024-10-27 10:55:54,Game banyak bocil nya
Ai diyanah Adsh,2024-10-27 10:55:04,Favorit banget
Dimas Prayogaa,2024-10-27 10:54:48,"niat main game biar ngilangin strees, malah dibikin strees ama ml gara2 lose strek"
Dravinam 1305,2024-10-27 10:54:47,Bagi diamond dongg muntunnn😁😁
yakulzzz cintai ususmu,2024-10-27 10:54:46,"Game rusak... jangan di download guys, mengandung emosi"
Asep Somantri,2024-10-27 10:54:36,Kasih tim yang bener lah dapet tim ngetrol mulu
Gielbran akbar,2024-10-27 10:54:33,. B aja
Dik Boy,2024-10-27 10:53:58,Top
Fahrain Rizki,2024-10-27 10:53:30,Kasih tim yg waras dong
Riswy Av,2024-10-27 10:53:05,Monton anj ngasi tim kaya tai monton kont
Junaidi Efendi,2024-10-27 10:52:57,MANTAP PERMAIMAN INI SERU BANGET 😁😁😁😁😁😁😁
Muhammad Andri,2024-10-27 10:52:04,Gem burik padahal jaringan setabil tapi tetep ajah ngeleg. Taiiiiiii
ZAKI REVAN,2024-10-27 10:51:55,Bagus dan seru kadang kesel kalah Mulu
ibrahim baim,2024-10-27 10:51:54,Bagus sih tapi banyak dark sistem!!
Diega De,2024-10-27 10:51:44,Gw nonton youtube bagus maen emel gajelas(sinyal) game ksabar😹
Wangi Arsana,2024-10-27 10:51:41,Banyak Dark system
Roshika syafa Aqila,2024-10-27 10:51:29,"gw kasi bntg 1, muntun gjls hari2 ngasi ls baperan kikir dll"
Pikzqt,2024-10-27 10:51:24,MONTON EEK
aqilah lucky maharani,2024-10-27 10:50:43,Bagus aja
catcat cat,2024-10-27 10:50:21,"dari awal main ml sampe skrg 2 tahun, cmn ngestak GLORY gara gara ping yg suka merah, gapernah lancar kalo soal jaringan, padahal semua kartu udh gw coba"
Ristal,2024-10-27 10:50:06,Minimal kalo bagi tim yang jago apa darksistem hapus aj sudah ml lebih baik main ff dasar gak masuk akal bagi tim
Refaldo Parakpean,2024-10-27 10:49:39,Game apa ini percuma bagi bagi skin sistem push rank masih dark sistem jalan jalan ke kantor moonton ketemuan ama pemilik nya lebih baik kita keroyok dari pada sistem nya gk bener
Bayu Rizki,2024-10-27 10:49:26,Game sampah
Hendro Power Sa,2024-10-27 10:49:13,Jauhkan lah dari dark sistem
Erlangga Pradana (Langga),2024-10-27 10:48:48,"match making gajelas, di kasih tim dongo semua musuh di kasih sekelas high tier monton bisa bikin game kaga kadang bug kadang jaringan ga stabil"
Moreno alfarrell khenzie,2024-10-27 10:47:22,Bagus dan banyak hero baru nyaa makasih uda temenin aku moontoon
Fatan Al kamal,2024-10-27 10:47:10,game g jelas bagusan Hok
Jericho Pradana,2024-10-27 10:47:03,Grafik bagus tapi banyak drak sistem
Muhammad Syamsuddin 99,2024-10-27 10:46:39,DAPET TEMEN DRAK SISTEM MULU CAPEK GWWWW!!!
Rizki Agustian,2024-10-27 10:45:10,Phaveus anjg
Noraida Din,2024-10-27 10:45:06,Thank you moonton for being able to give me pleasure despite many dark systems🗿
Murni Iccang,2024-10-27 10:45:04,¦(
Amrina Rosyada,2024-10-27 10:44:37,GW KASIH BINTANG LIMA KALO SISTEM JARINGAN DI KLUB KURANG SETABILL ITU SAJA MOHON DIPERBAIKI ITU SAJA!!!
putra 001 rhino,2024-10-27 10:43:50,Seru banget dapat skin banyak
Yoga Pratama,2024-10-27 10:43:45,kalo ngasih tim yg bner ngentootttt
Rizkiyani Syam,2024-10-27 10:42:55,Mantap sekali
Antik Aa,2024-10-27 10:42:36,Game nya emosional banget tapi seru
Ilham Ramadhan,2024-10-27 10:41:41,"hapus aja ni game lah, cocok buat di hapus di play store, di dalam game nya juga burik banyak dark sistem lagi. saran ada di bawah baca aja pihak play store game nya hapus aja ya pihak play store"
Kolokmude123 Kolokmude,2024-10-27 10:41:30,Sdk voice rusak knpa
Febrian Saputra,2024-10-27 10:41:25,"Sistem pembagian tim dan lawan gk seimbang tolong lah,gw maen ni game buat cari kesenangan malah stress gara gara ni game"
KODOK BALAP,2024-10-27 10:40:52,musuh terlalu pntar ga imbang teman ga bener
Jhonson Tarigan,2024-10-27 10:39:02,Kontol Dick Piel قضيب ディック asu 형사 хуй
Maulana Yusuf,2024-10-27 10:38:51,"sinyall nyaaa merahh teruss padahal 4G+adaa wifi ada kuotaaa, inii knpaa yaa muntonn tolongg perbaiki lagii, ngentottt"
Dicky Azhar,2024-10-27 10:38:10,Betulin dulu tuh game lol ga guna percuma gw main lostreak mulu mending game lain gw
Almeera Jelita,2024-10-27 10:37:32,Game bikin mental down dan banyak dark sistem bikin males main dah kukasih bintang 1
Nathan Nathan,2024-10-27 10:37:27,"game tll, tiap hari gendong publik tll, game haram anj, ytm"
Eko 1922,2024-10-27 10:36:53,Mending main Honor of Kings enak buat solo
Gya Aurinita,2024-10-27 10:36:13,Karna seru
Cangkas Kibalbal,2024-10-27 10:35:33,BagusssBngtt
Tak Di kenal,2024-10-27 10:33:34,Monton pilih kasih masa gua udah menang di kalahin 2 kali meni gk main ml lagi gua huh
Gugun Gunawan,2024-10-27 10:33:30,supot terus
dodo mbeler,2024-10-27 10:32:42,moonton PAOK aku ls 10 kali lu punya otak gk
Novi Hardiliyanti,2024-10-27 10:32:29,gam burik tolol
Wahyu Haryati,2024-10-27 10:31:53,sibuk bagi²skin gratis jdi gini gw cape dpt tim g bnr trs ksh gw tim yg bnr ege 👎
Kemal Pasha,2024-10-27 10:30:44,"udah banyak kali ku kasih toleransi sama game kau ini, udh ada niatan pengen berhenti tapi ga bisa, tapi skrg udh ga ada maaf sama kau lagi DASAR MONSTER!!!"
Adi Asta,2024-10-27 10:30:43,Makasih monton atas diamond nya
Artamaulanaamalia Amel,2024-10-27 10:30:43,gema play nya bagus keren
Afita Handika,2024-10-27 10:30:31,Jangan pernah downlod gem ini anda klo mau permainan anda bagus harus top up dulu baru permainan dan tim akan bagus .tapi klo belum top up.jangan harap .mau ke mitik.paling stak di legen ituh pun klo bsa.percya sma sya.lebih main gem honor lebih seruh asik lagi.ayo pada pindah gem sebelah
Agus 2133,2024-10-27 10:30:14,Game apa banyak player dark sistem bikin malas main
Khalifi,2024-10-27 10:29:48,Gem bagus untuk anak² dan orang dewasa gem yang ku suka dari kecil sampai dewasa
Kirana Deza,2024-10-27 10:29:11,"Game bagus,asik lagi,seru bgt pokok nya,hero bnyk,skin bnyk,bnyk event yg menarik,oh ya mlbb lagi collab kan ama ducati, event ny bagus, tpi jangan ngsih lawan yg kuat ama tim yg suka ngetroll,tapi mlbb bikin bosen menjadi tegang,pokok nya seru dehh"
Akmal Gans,2024-10-27 10:28:57,Tolong diperbaiki sistem matchnya
Ricky Saputra,2024-10-27 10:28:03,GAME GAK JELAS RANK GUA LEGEND DIKASI LAWAN SERASA RANK MYTHIC IMMORTAL TEMEN GUA GOBLOKNYA GAK NGOTAK
Rian Rian,2024-10-27 10:27:41,bisa lebih bgus lgi klo bagi bagi diamon gratis bjir terus layla ama mia hapus aja hero drak sistem di epik
Eni Fajriya,2024-10-27 10:27:12,👎👎👎👎👎
Adit Welah,2024-10-27 10:26:51,Gem yang letik
Kireina Septya Fitri,2024-10-27 10:25:27,Seru puol sih sumpah 😭
Rustam Supiati,2024-10-27 10:25:03,Game apa ini main rank tim lawan mitik tim nya beban kasih skin elite draft pick sulit menang kagak kalah iya tun tun gua pus supaya naik gua pus malah kalah Mulu pulak tolong untuk yang draft pick di perbaiki paham
IRFAN _07,2024-10-27 10:24:40,Kebanyakan kawan bott cape main nya
chaca,2024-10-27 10:23:17,tidak adil dalam membentuk tim.
Muhammad Rifki Hakim,2024-10-27 10:22:31,Kembalikan mode survival
Kansha Putri,2024-10-27 10:21:34,NGELAG PARAH MANA LS TERUSS😤😤
Roeby Obi,2024-10-27 10:21:15,Gila ini masa saya cicil gaca skin legend ..mau brapa kali nge gaca ngak dapat2 magice core ..asli ini luar biasa ..makanya pada pindah..rugi banyak ..
Saep Pulloh,2024-10-27 10:20:39,Bagus
irsad 11,2024-10-27 10:20:19,Bagus
Made Andika,2024-10-27 10:19:32,Game nya bagus tapi tim drak sistem
Dimas Gunch,2024-10-27 10:18:47,Good game
Arya Dicky,2024-10-27 10:18:35,"Kasih lawan yang setara lah masak musuh jago jago tim gua gabisa main jadi tolong diperbaiki sistem nya, saya sudah capek Dapat tim gk bisa main yang serius lah kalo kasih Tim moonton kasih aku menang lah moonton males aku kalah terus yang serius lah kalo ngasih tim woi moonton ls gua"
Rafly Zeed,2024-10-27 10:17:57,"GAME NY UD BAGUS TIM NY TOLONG LA MOONTON DI ADILKAN / DI SETARA KAN KE DUA BELAH TIM JGN GW DRI B 17 LS AMPE B 10 TIM LWAN STUCK GLORY IMO TIM GW STUCK HONOR MAWI , TOLONG LA MOONTON TIM NYA DI SETARA KAN DAN BANYAKKAN MENANG NY MOONTON"
bintangmata hitam,2024-10-27 10:16:39,"gamenya udah keren semuanya, cuma kalo main tu kadang ngebug padahal sinyal oke oke aja lohh...., terus pelisss kalo mau main rank/cl/brawl samain tingkat mainnya, kalo yang jago vc yg jago lagi kee..., yg lumayan ga jago lawann yang lumayan yg ga jago lagi ke montoon biar seimbang gitulohh..., biar para pemain kaya kita kita tetp semangat mainnya....!!!! TERUS TINGKATKAN LAGII YAA!!, maaf kalo ada ketidak nyamanannya semoga bisa di perbaiki, TERIMA KAASIHHH!!!"
Hairil Ozora,2024-10-27 10:16:20,"GAME RUSAK BNYK BOCIL DARKSISTEM GW MAIN DLU SOLO ENAK2 AJA SEKARANG BEH , WIN SEKALI SELANJUTNYA D KALAHIN MOONTON TOLONG LAH.... DARKSISTEM INI BIKIN MENTAL SETRES"
Mbak Rusni,2024-10-27 10:16:00,gimana ya udh juara turnamen rising malah di tutup gitu aja ngedapetin gelarnya aja susah bjir lah😌
Malio Bie,2024-10-27 10:16:00,Game lol darksystem semua isinya
Hadimu 83,2024-10-27 10:15:38,Game sampah bnyak chetterrr jangan dwonload gaes
Nani Vjna,2024-10-27 10:15:28,Game nya seru Tapi banyak yg ngetror
Fawwmg Fawmm,2024-10-27 10:15:19,Game basong kebanyakan lose trike hapus kurang skin colector+legend gratis
SATRIA,2024-10-27 10:14:31,sangat seru da bagus bagus hero dan skinnya
Dea Aulia,2024-10-27 10:13:59,Lumayan seru
Kadek Yohana,2024-10-27 10:12:48,saya kalah terus
Mhabib Bib,2024-10-27 10:12:41,Karena sangat senang
Arif Nento,2024-10-27 10:10:46,Mending lu moonton hapus aja ni game gw nge stuck di legend gara gara lu moonton yaa jadi tolong moonton hapus aja nih game dari play store
Nazwa Naz,2024-10-27 10:10:08,mantaf
Aji Ariyanto,2024-10-27 10:09:21,Banyak derak sistem jadi guwa kesel guwa dari gm1turun ke gm 2 men ding main ff dan hok
Yehezkiel Oakley,2024-10-27 10:09:06,Tolong lawannya masuk akal dan tim jangan kaya simpanse
Arwani Raja,2024-10-27 10:08:22,Wah permainannya seru banget walau baru saja selesai
Fadly Muttaqin,2024-10-27 10:07:54,Sistem yang sangat tidak jelas....
Faizar Alfarizi,2024-10-27 10:07:24,Game nya ya bagus tapi kan internet saya jaringan nya bagus tapi masih aja leg
dicky pirmansyah,2024-10-27 10:07:22,APK BIJI KKNTOLL DARK SISTEM NYA GA NGOTAK
Davin Edric,2024-10-27 10:06:51,"Gamenya udh bagus, yg perlu diperbaiki hanya tim nya aja"
Sergio Charles,2024-10-27 10:05:35,Game bodoh menang kalah² mulu karna random ga ada otak
Hilda Alanwari,2024-10-27 10:05:28,"CAPE BGT MOONYON BNGSATT, NGASI TIM YG SETARA NGAPA AJG, CAPE MOONTON CAPEE, LU TAU GA AJG."
Dika,2024-10-27 10:04:17,banyak dark sistem jadi ga mood main
Titin Inayah,2024-10-27 10:04:00,Game anjinggggggh
Anilda Rezeky Ramadhani,2024-10-27 10:03:27,capek main game in
Fandi Wahyuuaaji,2024-10-27 10:03:11,Montoon jangan kasih team dark sistem lah susah bngt kalo mau gendong main solo dapet team dark sistem
Fajar Maulana,2024-10-27 10:01:58,game burik
France Sarver,2024-10-27 10:01:56,MonNon gua cape mainnya gua di kasih kalah terus
Alif Sutansyah Lubis,2024-10-27 10:01:48,Perbaiki machtmaking nya kasih lawan yg adil !!!
Malaikat Tanam,2024-10-27 10:01:24,Bg monton HP klo gua main selalu kalah ya tolong dipermudahkan akun oxc gg saya
rien rianawati,2024-10-27 10:01:17,Game susah dapet balad dark sistem mulu tolong lah moontoon kasih draft pick yang adil
dimas Arbiansyah,2024-10-27 10:01:13,Game rusak player nya sampah semua nge trol tim nggak seimbang sampah
Nur Hendra,2024-10-27 10:01:09,game tolol
daryadi 1980,2024-10-27 10:00:14,Game nya sudah bagus monton tapi ganti sison kedepanya dark sistem harus dihapus saya mau naik kemitiki gak naik-naik Atau gua pindah ke game sebelah
Bedil Yudi,2024-10-27 09:59:17,monton anj tim gw bapuk lawannya jgo kntl lu gjls ngntd
Akmal Januar,2024-10-27 09:58:54,Gm ini sangat terbaik tapi tolong kalau aku main rank itu jangan dikasih drag system terapkan diharapkan gua dapat tim yang bagus soalnya gua kalau protes di game itu nggak ada yang mau serius jadi di sini gua pernah sama lu tolong kalau gua main game main ML tolong diperbaiki ya Tim gua arigatou
Dhiny Andriani,2024-10-27 09:58:25,seru sekali ini hp ibu saya
Kienza Malasy,2024-10-27 09:58:13,Monton knp sih gua udah setia kpd ml tapi kenapa aku sudah susah payah bukannya naik tapi malah nurun ke epik jahat lu n Monton percuma gua setia kalau sampe aku tidak ke legend lagi gua pindah ke hok bener kata teman saya ml sekarang sudah tidak benar tolong lah monton gua udah capek malah nurun epik bukan mitic aku mohon sekali 🔥🙏
Barok Sabila,2024-10-27 09:57:55,ML BB CREATOR BASE AKU MAU SKIN SEMUA GRATIS DAN MISINYA YANG MUDAH
Cynthia Lie,2024-10-27 09:57:30,Game apa ini gw maen di honor menang 1 kalah 8
Dwi Agus Tina,2024-10-27 09:56:16,Sangat bagus
Ghozi Fans,2024-10-27 09:55:36,"Saya mohon dari pihak monton untuk menyeimbangkan tim supaya seimbang dari tim saya dan tim lawan terkadang tim lawan jago² sedangkan tim saya drak sistem dan ngetrol, Tolong seimbangkan kedua tim. Itu saja dari saya Terima kasih🙏🙏"
Rief Back,2024-10-27 09:54:44,Gak masuk match karna jaringan tidak stabil kena hukuman kredit skor.. Pake otak kalo buat hukuman.. jaringan tidak stabil ko yg di hukum player.. Bikin males main az.. Harusnya yg di hukum itu penyedia jaringan.. Kenapa sampe gak stabil gitu jaringannya
Cili Racing,2024-10-27 09:54:42,Pusing karena kredit skornya turun Mulu padahal ga afk
Calisya Keenan,2024-10-27 09:54:23,Semakin hari semakin di tinggal Player nya tidak ada perubahan makin tambah malas main mending games sebelah lebih detail dan pasti lebih mengasikkan dan menarik untuk di mainkan
Yusup 1234,2024-10-27 09:54:09,Ml makin lama ketemu draksitem mo nton lu kalo bikin Geme jangan ada draksitem lah asal maen renk ketemu tim pick sabar Mulu guna gak. lama lama gua stres
fitrah kurniadi,2024-10-27 09:54:03,"Cape main gem ini, udah plagiat game hok, matchmaking gajelas, dikasi satu tim gajelas, kikir di event gacha, bayangin dari bintang 37 ke bintang 26"
Hakiki Bestari,2024-10-27 09:53:51,Sangat bagus
Rev v __,2024-10-27 09:52:39,Josss
Sucii,2024-10-27 09:51:31,"game nya sangat bagus, sangat di saran kan untuk orang yg lagi banyak masalah sekiranya masalah anda bisa lebih bertambah. ☺"
Anjay Alok,2024-10-27 09:51:06,Game apalah ini udah di epic dapat tim tolol terus bug sinyal lagi aduh mohon diperbaiki y developer
Marselina Kaligis,2024-10-27 09:50:54,Mainan yang memuaskan
Bayu Samudra,2024-10-27 09:50:22,Bagus aku suka game nya apalagi heronya✌️☺️
Muhammad Angga,2024-10-27 09:49:30,Event skin kagura terbaru ngebug. Kuponnya tidak mau reset. Padahal sudah 2 hari.
Pengguna Google,2024-10-27 09:48:45,GAME ANEH BANGET BIKIN STRES. MASA GUA MAIN DUO DIKASIH DARK SISTEM LOL
Varo Varo,2024-10-27 09:48:44,"Moonton Gajelas Tim Gua Cuma Legend Mhytick Dikasih Lawan Glory , immortal Moonton Moonton Kalo Ngasih Lawan Yang Ngotak , Lama Lama Game Lu Sepi Kalo Kaya Gitu Yaa Mungkin Gak Pindah Player Lu Tapi , Kalo Player Lu Gak Pindah Itu Dia Stress Masa , Mungkin Dia Gak Pindah Game Tapi , Dia Stress Sama Sistem Lu Itu Makanya , Disini Kasih Lawan Yang Ngotak Ngotak Aja , Jangan Yang Gak Ngotak Ya Orang Gila Kayak Gitu Menang Kalah Menang Kalah Stress Orang Kalo Sistem Lu Kayak Gitu"
Asbi ceta Early,2024-10-27 09:48:34,Gem ini sangat buruk
Mustaqim Azzam,2024-10-27 09:48:07,Saya sangat menyukai game ini
Susi Lawati,2024-10-27 09:47:36,Mantap
Fahrur Rohman,2024-10-27 09:46:27,Game dengan matcmaking tersampah!!
Dedy Fresco,2024-10-27 09:46:18,Monttooonnn bengak....kalo cek laporan kau liat bagus² pake biji matamu..pertandingannya kykmna..
Arby Ganteng,2024-10-27 09:46:05,Game nya bagus dan seru tapi semoga dark sistem nya di ilangin soalnya gw Sering lose treak gara gara dark sistem
Rita Rianti bilqis,2024-10-27 09:45:00,aku sangat suka game ini
Zarr,2024-10-27 09:44:25,Game dengan penuh Dark System 🥰
Uji Kasep,2024-10-27 09:44:15,"Hallo, saya uzi saya disini ingin melaporkan ke developer mengenai jaringan gameplay di adven server, jaringan di adven server sangat jelek, ping suka UP terus tapi overal semuanya bagus sekarang sudah jarang ada bug didalam gameplay"
Sri Ibrahim,2024-10-27 09:44:13,Lu munton sengaja nurunin mmr diroty ku ya dikasi dark sistem mulu
Ricky Saputra,2024-10-27 09:44:08,Tidak menyenangkan
RACHMAT YULIANTO,2024-10-27 09:43:47,"Wow , game ini ternyata sangat keren dari mulai grafik,map dll. Sebelumnya saya berfikir game ini biasa' saja tetapi setelah saya coba sangt keren... MANTAPP😻👍🏻👍🏻👍🏻👍🏻👍🏻..."
bam bambang,2024-10-27 09:43:43,Event nya udah bagus.Tapi tolong lah moonton aku main mode offline gak bisa makai skin yang aku punya malah gak bisa ke pake
Brozky,2024-10-27 09:40:09,"Sistem matchmaking nya makin kesini makin aneh aja, masa honor ketemu glory 60 padahal main solo"
Nando Ngb,2024-10-27 09:39:46,"Game aneh bgst, kadang cepat naik level, kadang lambat, gitu juga klo menang kalah, level nya ndk setara"
Fauzan Dwi Saputra,2024-10-27 09:39:05,"matchmaking dibikin balance, mau mode apapun gua ga minta tolong, gua nyuruh"
