userName,at,content
Ripal Wayan,2024-10-09 13:41:41,Keren gamenya walau hp saya mau meledak tetapi saya bisa absen untuk incar id sepuh hahaha
Ndruru JHP,2024-10-09 12:01:45,Why is this game so lag with Dimensity 1080? Many people have the same issue
Zulkhairunnas Annas,2024-10-09 11:10:11,game yang sangat enjoyebale dan karakter yang menarik
Steven Kurniawan,2024-10-09 11:04:54,"Kualitas grafik bagus, optimalisasi sudah oke cuma QOL nya masih kurang"
Rahmat Pambudi,2024-10-09 09:59:20,"Bagus sih , tapi saya agak kesulitan mengikuti cerita , akhir saya saya harus mendengarkan alur terjemahannya di YouTube, tolong ya bahasa Indonesia yang sudah di tampilkan di tambahkan"
Momo,2024-10-09 09:07:19,mantap👌
Fajar Tri Ramadhan,2024-10-09 08:15:44,"Baru versi 1.3 tapi udh support controller buat android dan optimalisasinya asli keren, ga kaya Genshin 4 tahun minta support controller android aja ga di kasih2"
Cendric Nalendra,2024-10-09 07:33:51,mantap
nflav,2024-10-09 05:33:22,Tolong tambahkan Bahasa Indonesia agar lebih paham kepada cerita yang disajikan.
Muh Rio Saputra,2024-10-09 05:20:46,Kuro pls add Subtittle indo
ARIL MUHARAMAN,2024-10-09 04:13:13,Sekarang update versi ini udah optimal .dari versi sebelumnya good bro 👍👍👍
Adi Pratama,2024-10-09 03:37:40,"Frame drope benerin lah Developer pepek, di PC bagus"" aja giliran di mobile kek pelerr anjirr lahh,"
Altoriop,2024-10-09 03:07:43,all in jinshi
A. Ulil “Bastian” Sebastian,2024-10-09 02:52:00,Peak
Just 4Hug,2024-10-09 02:31:51,good game not like the other game
Haru Sueharu,2024-10-09 02:18:21,Ntapssss
Ahmad Qudri,2024-10-09 02:14:43,Semoga cepat ada bahasa Indonesia nya🙏🙏
2IA20_Fauzan Azhima,2024-10-09 01:35:31,Game baiq😁
Vito Valentino,2024-10-09 00:46:04,"Bro 1.2 is already good, why 1.3 optimization is going bad? I hope you fix this."
Ferdinand Salim,2024-10-09 00:42:17,Awesom games
Toxic Gaming,2024-10-09 00:19:56,"Overall bagus tetapi grafik yang di dapatkan di mobile sangat tidak memuaskan karena sangatlah jelek dari segi grafis ,dan saya minta tolong tambahkan subtitle Bahasa INDONESIA, trimakasih"
Ivan Cung,2024-10-08 23:59:18,Add Indonesia Language please 🙏
Den BagOes,2024-10-08 23:01:01,sngt bgus tp device saya tolong turunin device ny
neko yosha,2024-10-08 23:00:51,Makasih game baikkk 🥰🥰
Alterveagence 33,2024-10-08 22:14:17,wow aja sih 😏🙄
derr,2024-10-08 22:10:00,dimensity 1080
Muhammad Fikry,2024-10-08 20:30:37,"Kuro game f2p,setelah story shokepeer semoga story nya tetep bagus jgn kaya awal²"
Re:Zero,2024-10-08 19:13:30,Up level echo di permudahin lah
Abraham Permana,2024-10-08 18:29:54,Setelah merasakan story 1.3 beuh makin hari makin mantap kuro dan semoga banyak konten end game untuk cari bahan untuk gacha
rikarewel Tamvan,2024-10-08 18:02:45,Bjir 4.8
Haril Sky,2024-10-08 17:54:58,"Game nya bagus,tetapi mohon untuk developer nya agar optimalisasi game nya lagi agar tidak frame mohon secepatnya di perbaiki! :)"
Zulius Saputra,2024-10-08 16:34:15,Saya berharap semoga game ini bisa support di hp Snapdragon 680 aamiiin
Rifki Firdaus,2024-10-08 16:17:09,Amazing Game
Eru Chitanda,2024-10-08 15:17:52,gg no komen
Dafha Izrian,2024-10-08 14:55:56,"gamee ini sudah bagus, walau ada beberapa kendala seperti tidak ada bahasa indonesia dan tidak ada fps hingga 15 itu kekurangannya. saya sudah mencoba di hp hp tertentu seperti di hp kentang itu sudah bisa bermain game ini walau sering keluar dan ngelag maklum hp kentang. itu saja saran saya, menurut saya ini sudah cukup dan harus di optimalkan oleh developernya sekiann cmiwww"
Kurang Turu,2024-10-08 14:08:16,Terima kasih untuk kuro games karena sudah ngasih fitur bisa memakai gamepad tanpa aplikasi pihak ketiga dan peningkatan optimisasi lebih lancar
Ath,2024-10-08 13:24:15,perfect game 👍
Wanudara,2024-10-08 13:12:17,"Very good game. Supported by listener developer. I'm Amazed how they keep react and reply our annoy became enjoy. Keep push forward no matter how this game claimed as the one or last. You have us, don't bother with another. Thanks Kuro <3"
Rafa,2024-10-08 12:30:36,"new update makin nyaman, tolong tambah fitur ganti MC pls"
Yu To,2024-10-08 12:19:21,"Tolong ya kasih sub indo, biar lebih gampang ngikutin story nya"
Rinaldy Rinaldy Drajat Maulana,2024-10-08 10:50:46,so far gud
Azenka Kara,2024-10-08 10:20:20,Kapan bahasa indonesia min? Pengen nikmati alurnya gua
Cahya anggara Putra,2024-10-08 10:03:41,Game baik
Ziii,2024-10-08 09:32:36,"main di mobile sampah bgt, hp gua bisa hsr bisa genshin medium graphic lancar lancar aj lah ini game di low patah patah wth"
kuma bear,2024-10-08 09:30:32,"Bagus, mantap"
dipsy,2024-10-08 08:19:22,"ngantuk, gacha pelit gk dapet dapet"
Farel Gelvino,2024-10-08 06:35:00,tolong beri kenyamanan kepada user chpset helio g99
Dimas Daffa Setiawan,2024-10-08 06:10:45,"Patch 1.3 sangat bagus, aku harap di patch 1.4 bisa lebih upgrade agar bisa pertahankan rating"
Faa,2024-10-08 05:43:36,cool
[]•Ariz 4166シ[],2024-10-08 05:40:17,"gabisa berkata kata, game ini udah bagus dan perfect banget buat saya, explore nya seru, battle nya unik dan menantang, the best lah"
SINI SP,2024-10-08 04:38:31,Sejauh ini paling bagus dan lancar
araisaku_TuN,2024-10-08 04:22:08,"Kenapa setelah update akun saya tidak bisa masuk..padahal sebelum""nya gak ada masalah"
Roico Ayam,2024-10-08 03:47:17,"Perfect game, developer sangat memperhatikan keluhan dari player mobile terutama dari kenyamanan game"
Top Up,2024-10-08 03:12:21,Akhirnya bisa pake gamepad horeeeeeee
Pik Kri,2024-10-08 03:11:08,Min sub indo dong
NightMarrione,2024-10-08 01:53:31,One of the best storyline i see in gacha game ever. This game is cinema
Steven Niko,2024-10-08 01:09:24,"Game listens to everybody feedback and put a lot of effort to make it come true. I love the gameplay, combat experience and so on. 10/10. thank you for everything. Ill continue to support the game to my fullest."
Senz 1414,2024-10-08 00:37:46,Cerita yg menarik dan optimalisasi yg terus dilakukan dan hasilnya memuaskan
Riza Auliansyah,2024-10-07 23:49:23,game yang sangat recommended 👍🔥
Dimas Owiss,2024-10-07 23:18:06,Permisi bang itu berapa gb yah ukuran semua filenya
Baitul Rohim,2024-10-07 22:23:36,Tolong segera suport bahasa Indonesia..hanya itu kekurangan yang dibutuhin game ini...
Hanzo Hatori,2024-10-07 18:19:43,"For developers, please add Indonesian for the translation, because Indonesian players are increasing in number."
Hyerin Robbert,2024-10-07 18:00:24,"Gak bisa bahasa Inggris, kpn sub Indonesia ada????"
M. Hajar A.K,2024-10-07 17:55:47,keren gamenya...
Byan Oktaviano,2024-10-07 17:47:53,Untuk developer wuthering waves makasih buat kebaikannya di dalam game nya
Vallenstain,2024-10-07 17:22:17,"Dear kuro,please give us more creditshells. It's hard to enjoy this game because the minimum resource we got"
Vi Cher,2024-10-07 16:20:33,best game
La Sera,2024-10-07 15:45:00,"Very good. 1.3 dah mulai bagus terlepas masih early patch, semoga gak blunder di 1.4 dan untuk 2.0 keatas kalo tidak ada peningkatan ya jangan turun kualitas."
Winterkim1,2024-10-07 15:27:53,keep improve
ya elah,2024-10-07 14:57:03,kapan nih ada fitur top up via ID
Selene,2024-10-07 14:26:11,Best game for me
Tahi Kucing,2024-10-07 14:17:32,patennn
Player 002,2024-10-07 14:01:10,Saya akan kembali memainkan game ini lagi ketika perangkat saya sudah di perbarui 👍
Maskhell Dodo,2024-10-07 13:27:29,Kepada kurogame mohon adakan fitur hapus quest biar datanya Gak besar.
Calvin Sumtaki,2024-10-07 12:44:02,Perbaikan bugnya bagus.. musicnya udah improve banyak. story shorekeeper sangat menyentuh.. dan yg terbaik termakasih bansosnya
Walangsungsang,2024-10-07 12:41:21,Game seru mantap passs buat Umur 23-27
ADR 0507,2024-10-07 11:14:44,Bagus tapi hp gua ngelad anjay baru 15 menit keluar sendiri
Yamazaki Ozora,2024-10-07 11:11:32,Game berta kontrol
Alif Baso,2024-10-07 11:04:37,Tidak Kikir
KittyBOY,2024-10-07 10:42:52,Masih belum optimal di HP
Muhammad Fauzan Nursyamsi,2024-10-07 10:36:18,Untuk saat ini optimalisasi belum terlalu kerasa di HP poco X6 Pro semoga kedepan nya lebih di fokuskan di optimalisasi sehingga Player bisa merasa nyaman dalam bermain
Ivansyah Official,2024-10-07 10:21:39,Sudah lebih stabil mantap
Fahrid,2024-10-07 10:03:08,Update 1.1 malah makin lag
Fais Y,2024-10-07 09:54:28,Sangat bagus kuro
Arfit Deva,2024-10-07 09:32:47,nice game
Luqmanul Hakim Tambunan,2024-10-07 08:55:08,"Plis, bikin translate Indonesia nya, dan tolong lebih di optimalin lagi untuk device² yg lain ataupun yang rendah"
dylanhusand,2024-10-07 08:28:52,good game
Mamas Mugi,2024-10-07 07:27:42,"Bisa di bilang Wuthe game pling berat yg pernah saya mainkan di play store, update kali ini lumayan lah sya bisa main agak lancar di Grafik paling rendah😌. Semoga update selanjutnya makin lancar buat HP spek minim seperti punyaku dan jangan lupa di kasih bahasa Indonesia juga.."
Gilang Andhika Pratama,2024-10-07 06:30:25,After finished downloading data I can't play this game. Because my screen black and not finishing compiling shader
Vi Xenzo,2024-10-07 05:06:07,Mntapp
Bayu Yameteh,2024-10-07 03:35:15,gim baik
Ra Tu,2024-10-07 03:31:14,Setelah update sering force close sendiri
Aryanata,2024-10-07 02:47:07,Kereewen
Bobby Saputra,2024-10-07 02:47:03,ok
Adi Tya,2024-10-07 02:31:12,bagus
Lotuslw,2024-10-07 02:01:39,Combat nya gacor kli wak
Jhonny Susanto,2024-10-07 01:37:24,Keren
Kibutsi Mikoto,2024-10-07 01:22:46,luarbiaaa
Riska Apriliani,2024-10-07 01:12:24,udah ul 41 gaada quest sama sekali bingung mau ngapain lagi
muh Rifky iskandar,2024-10-07 00:56:11,mantap
Aldi Ferdiansyah,2024-10-06 21:42:09,"Pengalaman explorasi yang GG dengan visual yang memukau, setiap suara dari playernya selalu didengar, excellent buat developernya,.. Kuro🥇🏆"
OPA 123,2024-10-06 21:39:30,Gamenya yang asik dan GK gampang bosan tapi bisa hadiahnya gratis di tambah in
Ryuga Light,2024-10-06 21:27:10,good
Daniel Hidayat,2024-10-06 21:24:52,Game nya bagus dan juga cerita nya menarik tapi kenapa saya gak bisa login pakai akun Facebook ku mohon diperbaiki dong supaya bisa main lagi
MasHakseh,2024-10-06 19:23:02,too lag for dimensity 1080
Raffi Joe Armstrong,2024-10-06 18:27:15,mantab
Dann,2024-10-06 18:21:49,Gw balik biar kalian semangat semoga ini Uda lancar baru mau nyoba ni kuro
Azizabdul MtsN04bekasi,2024-10-06 17:12:59,Kok di hp redmi 9 ga kuat ngangkat yah padalah gamenya dh 100% download nya Tpi ga kedownload download
Pasha Febryan,2024-10-06 16:08:48,PEAK
Rehan Febriyono,2024-10-06 15:27:42,"pantas di beri bintang 5 karena gameplay, story, grafik dan karakter pada game itu benar² di perlihatkan dengan perfect menurutku. maybe the problem is the ping always drops in asia server, tapi yah itu aja sih kendalanya menurutku untuk sekarang gamenya udah bagus sebenarnya cuma kendalanya hanya di pingnya yang selalu drop"
Muhammad Sulthon Al Fathir,2024-10-06 15:13:23,game baik
indra Ari anggana,2024-10-06 15:09:00,Please kasih story tambahan shorekeeper + subtitle Indonesia
AK_ GEMING,2024-10-06 14:50:20,keren parah game ringan lagi
r4xxzyy,2024-10-06 14:26:28,wutheringpeak bro ✋😔
Nang Gondil,2024-10-06 14:16:18,bagus
Wahyu Dharma,2024-10-06 14:04:26,Optimalisasi nya bagus sekali saya main versi PC sama hp di PC cuman set medium sekarang bisa di high tanpa drop fps dan di hp set medium
Nizam Nima,2024-10-06 13:44:09,Bamgus
Rayhan Refky Ramadhan,2024-10-06 13:43:44,tambahkan bahasa Indonesia ya
Fresly Tanada,2024-10-06 13:38:20,"Mantap dari segi grafik, battle,dan juga story. Tapi tolong untuk meningkatkan rate dari drop material di forgery challenge"
Yogatok Gatok,2024-10-06 13:30:40,Bug render anj
Daaeva11M,2024-10-06 13:26:38,"In terms of story and gameplay, it's really good, but the cellphone likes to overheat but doesn't lag"
Rull,2024-10-06 12:51:59,"Untuk keseluruhan sudah bagus, tolong Adain ubah gender"
Ricky DRD,2024-10-06 11:53:38,Game sangat bagus dan seru Banget!!! tapi plis tambahkan bahasa Indonesia dong pliss!
Rifky Novianto,2024-10-06 11:51:50,"Puas banget sama gamenya, semoga aja bisa lancar di hp spek rata rata agar bisa lebih banyak orang-orang"
Akhdan,2024-10-06 11:22:24,Masih sering ngeframe aja
Kitsune Ichi,2024-10-06 11:12:24,tolong segera di tambahkan bahasa Indonesia nya game nya udah masuk global tapi bahasa indo nya ga ada penggemar game anime juga banyak yang dari indo.
norep play,2024-10-06 11:08:51,game baik
Fuko,2024-10-06 10:44:56,bagus bangett
Daffa Alzhafran,2024-10-06 10:14:38,mantap
Hann,2024-10-06 10:14:37,Nice game
Idhalatia Abiyyu,2024-10-06 10:06:30,"Bagus, aku main game ini bareng pacarku dan itu seru banget (sekarang udh ga main lagi karena udah putus)"
Rio Darmawansyah Lubis,2024-10-06 09:39:35,Let kuro game cooking!!!
bima pratama,2024-10-06 09:10:50,nais gw puas
Cukew Wae,2024-10-06 08:53:54,"Makin sini makin tambah berat aja game nya , baru main bentar udah FC mulu perasaan main GI lancar"" aja"
Dodii Menan666is,2024-10-06 08:43:24,"Game yg sangat mantab, cuman ya gitu sama kek di pgr outline char nya kek pecah²padahal dah di setting di high"
Wisnu Alfi,2024-10-06 08:39:00,Game bagusss
noe julian,2024-10-06 08:23:25,Terima kasih sudah mendengar permintaan player 🥰
Ziz Amv,2024-10-06 08:18:24,Game baik
Robby Hari,2024-10-06 08:04:14,game nya bikin aku terkagum kagum dengan bos nya sama dengan PGR seru banget kalo lagi kelai seruh parah
Anjaz kelaz prik pol,2024-10-06 07:49:49,"udh bagus tapi, di dalam gamenya masi ngeframe dikit"""
Kazuyakito,2024-10-06 07:11:59,"Game yang saya suka,mekanik yang menarik juga seru.minusnya buat saya sih,bakal kurang paham doang sma storynya karena full english,walaupun itu english dasar tetapi kadang ada beberapa hal yang tidak saya mengerti.Selebihnya menurut saya ini game yang bagus dan juga menarik"
Yoggi harianto,2024-10-06 07:00:55,"In terms of graphics, the game is already good, and the game play is also capable, but it is very unfortunate that there is no Indonesian language like Gengsin Impact which already supports Indonesian."
Marshel Gtm01,2024-10-06 04:52:15,very good game but unfortunately my phone is not powerful enough to play this game
Muhammad Gading,2024-10-06 04:27:44,king wuwa
Afrian Nur rahman,2024-10-06 04:17:11,game nya sangat seru
Pp P,2024-10-06 04:11:12,keren
Prasojo Dwi,2024-10-06 04:02:41,They're keep gettint better The 1.3 vereion is a masterpiece
Fatih,2024-10-06 03:43:37,Absolute cinema 🙌
arima kazuki,2024-10-06 03:42:43,terima kasih gim baikkk
kannagi,2024-10-06 03:41:25,"Terimakasih Game Baik, tapi kok nggak pernah hoki yah sial terus di gachanya, termasuk gacha pertama kali"
WANZYY GAMING,2024-10-06 03:21:34,muantep rek
Azhar Herdiansyah,2024-10-06 03:02:03,ok
anoinim qp,2024-10-06 02:48:15,keren
Aanul Fauzan,2024-10-06 02:45:10,Sistem gacha char ok tapi sayang sistem gacha echo masih ampas dan gk ada bahasa Indonesia
Davd Srya,2024-10-06 02:27:53,"Buat developer wuwa atau admin nya, tolong balikin akun saya, 3akun hilang semua Padahal itu id server baru pertama rilis loh, terakhir main pas gacha yinlin, sekarang login lagi malah ga ada akun nya, gmana ini wuwa, tolong ya"
Ogun Gunawan,2024-10-06 02:14:18,Oke bagus.
Justina Xie,2024-10-06 01:57:18,sangat bagus terutama untuk grafiknya aku suka banget
Vian priatama,2024-10-06 01:44:39,dodgge and perry seru
Reginald Murray Williams Koloay,2024-10-06 01:20:49,aku cinta yinlin
Abdul Hofur,2024-10-05 23:03:55,Lumayam asyik
ASWER GAMING,2024-10-05 22:53:05,Game sehat
Lingga 0,2024-10-05 22:01:00,Improve 🤌tapi kok saya rate on dapat lingyang
Ahmad Rasky,2024-10-05 21:07:01,"Tidak ada nya Subtitle indonesia di game ini , membuat game nya tidak menarik"
Syamil Ansari,2024-10-05 20:11:11,the best game
komisantet 2022,2024-10-05 18:36:50,"Data dalam 11 gb keatas,tidak cocok bagi hp kentang nanti layar hitam"
Taki,2024-10-05 18:20:23,Game paling bagus sih! Game favoritku!
Wahyu Jassemy,2024-10-05 18:14:40,TOLONGLAH INI SAYA SELALU KENA BUG INVALID TERUS PAS MAU LOGIN DARI AWAL2 RILIS WOI KUROGAME MOHON LAH DI PERBAIKIN PARAH BANGET DAH
Rhesa Alfito,2024-10-05 17:52:17,"Terimakasih atas perbaikan bug nya, terimakasih telah mendengarkan para pemain. Untuk update yang terbaru sangat baguss sampai tidak bisa di katakan intinya bangus sangat bagus."
Panji Ashari,2024-10-05 17:50:03,"Dari segi gameplay dan grafik memang bagus. Too bad gamenya sangat laggy di device saya, mungkin karena optimisasi yang kurang untuk preangkat hp mid-end seperti milik saya"
Adi Elreal,2024-10-05 17:12:36,"Akhirnya performa nya stabil, sebelum update mentok di low. Skrng bisa medium - high (Realme 12 Plus)"
Azusa,2024-10-05 17:07:17,setelah 1.3 puas banget aku sudah optimal makasih kuro
Pendragon,2024-10-05 16:57:45,"BGM, kualitas, fitur, cutscene, overall good"
m jafarudin,2024-10-05 16:44:10,Good
Abd ravi,2024-10-05 16:10:00,"Hari ""hard pity"
Karina,2024-10-05 15:34:49,ngelag bat anjim
Dirga Mokoagow,2024-10-05 15:21:31,Game terbaik yang pernah saya main
Deni Saputra,2024-10-05 15:12:15,game baik
Delly Muslim,2024-10-05 14:50:08,"ga bisa login stack di login, mau comeback malah ga bisa"
puji gaming,2024-10-05 14:44:29,good
IMA NUEL,2024-10-05 14:43:13,ngantuk le dengerin VA inggris/jepang. Adain VA german agar seru.JAJAJAJAJAJA
Rusly,2024-10-05 14:30:02,"I forbid that in the future this game will add Indonesian because I really like the storyline of this game, and I am very annoyed because I have to use another application to translate it, Thank you"
wacth fauzie,2024-10-05 14:29:34,"setelah update 1.1 terasa liar sekali sensitivitas kamera sulit mengarahkan ditambah pergerakan kamera patah patah, dan handphone terasa lebih cepat panas, jadi sekarang kurang nyaman saat memainkan nya, saat loading pun terasa lama, bertambah lagi masalah baru main tidak lama keluar dari permainan dengan sendirinya"
HYBRID,2024-10-05 14:06:57,Game baik
Obrema Egra,2024-10-05 13:46:38,Ok the gameplay is good the story are awesome the cutscene are the top but sometimes performance is the problem of this game maybe you can make this game more optimal at performance?
muhammad farhan,2024-10-05 13:32:57,"I like this games,so aku mau pensi (ga main dulu karna memori penuh). ku kasih bintang 5 semoga game ini semakin bagus."
Riddho putra1180,2024-10-05 13:32:42,keren parah sumpah! bnyk pengalaman bermain yg ga gw dapet di game lain
Nrl Mstfa,2024-10-05 12:45:05,berat banget di sd 855 gabisa stabil di 60 fps pake lowes padahal
KHAIRIL,2024-10-05 12:09:09,Edit: bug misi photo three kittens tolong diperbaiki
Jari Lima,2024-10-05 11:34:59,setelah update gamenya jd nyaman walau masih ada bug tp gw ngerasain ada perbedaannya
yuga gm,2024-10-05 11:25:51,Mantap kuro lancar jaya sekarang di poco x6 pro josss lahh
FhiiL,2024-10-05 11:15:32,tolong dong untuk sinyal di perbaiki soalnya di server asia sering merah terus dan juga di benarkan untuk camera shake nya agar tidak goyang goyang saat di mainkan
Rey Naufal A'Aron,2024-10-05 11:04:44,mantap
Dimas Pratama,2024-10-05 11:03:32,makin banyqk map baru makin seru
Kazuha,2024-10-05 10:01:38,"Ini game bagus dari segi grafik, desain karakter,story, ( ini game cuma bagus main di PC ) game berat aja jadi buat pengguna android kelas menengah ke bwh kurang bagus , aku kasih bintang 10 buat 1.3 ini , saya sangat suka"
Luiz Yokuro,2024-10-05 09:57:18,Game bagus tapi karna HP gw yang kentang ini jadi B4 aja😅
OCTAVIA,2024-10-05 09:56:08,"Segi Cerita Udah gak boring + udah Cinematics, kadang stuttering sedikit"
Naufal Hayyinun,2024-10-05 09:34:22,Game nya bagus tapi walah spek HP ku bagus tapi masih frame parah walau dah very low grafik nya. Kami mohon kepada developer untuk segera memperbaiki game nya. Terima kasih😄🙏
Youtkha,2024-10-05 09:08:28,Game baik😋 40 pull langsunh di kasih shorekeeper terus weaponnya 20 pull doang langsung dapat Cihuyyy😋😋
Olindes Pratama123,2024-10-05 08:50:33,Game rusak game rusak????
"2,8 jtx ditonton",2024-10-05 08:24:23,"tidak ada alasan untuk membenci game ini dari semua aspek terbaik apabila kamu memainkannya di rata kanan visualnya cakep , fight nya mengesankan smooth pergantiannya, good job"
CALVIN 81,2024-10-05 08:06:06,So perfect to the shorekeeper main quest... Beautiful😍😍❤
Yusfa Fauzi,2024-10-05 08:02:04,Tolong perbaiki game nya sering force close
Khusaini Ramadhan,2024-10-05 07:40:54,"Grafis & karakter modeling nih game memang top, gameplay karakter nya seru dan bervariasi apalagi ada event coop sekarang tambah seru lagi, tinggal optimalisasinya di tingkatkan lagi, pasti bisa Kuro Game.."
gaming FST,2024-10-05 07:39:24,"Versi sekarang mantap, grafik mulus gk pecah pecah, aman gak ada bug sedikit pun, gameplay nya gk kaku keren juga, quest oke lh walaupun gw gk penikmat quest."
Fadhil MF,2024-10-05 07:22:14,"overall sudah bagus. developer tolong bug-nya diperbaiki, tiba stuck tidak bisa apa², harus keluar game dan mulai ulang lg."
Muhammad Ramadhan,2024-10-05 07:12:41,"Gamenya Kurang, Sinyal Stabil Tetap Lag, Grafisnya Udh Bagus Tpi Masih Lag, Tolong Adakan Bahasa Indonesia Orang Indo Main Game Ini Tpi Asal Pencet"
Indra Permana Putra,2024-10-05 07:00:42,Suka banget terutama semakin kesini makin improved di 1.3
M Rifal M,2024-10-05 06:54:28,I LOVE MY WIFE CHANGLI AND SHOREKEEPER
Nova Nur Rohman,2024-10-05 06:25:35,👍
Eza Reza,2024-10-05 06:08:33,"game buruk, udah cape nunggu download data, tapi shadernya gakk ke download"" ngabisin kuota aja."
Fyi Babonk,2024-10-05 05:53:29,Paling suka sama story dan desain karakter nya mantap👍
Shikley Jackerz,2024-10-05 05:23:47,"Pernah maen di awal rilis yg mash tahap beta mgkn tiap jam update yg sia2 pula . Makin update patch mlh makin parah. Glitch sensi camera hancur .Cm jual efek switch battle char doank. Sisanya busuk semua. Dev team not responding what player need. bengong doank.Well akhirnya ,,hapus permanent !!!"
KHONG GUAN,2024-10-05 05:18:55,Mantep Kangg
Cahyo Nurhabib,2024-10-05 05:15:48,"Mantap kuro games we bisa main di hp kentang,moga2 bisa tambah mulus performanya kayak game pgr👍👍👍👍"
Manahrul Hidayat,2024-10-05 04:56:48,mantap
Fun Fun,2024-10-05 04:40:16,For controller R2 and L2 tidak dapat berfungsi
Jonathan Pristone Funan,2024-10-05 04:30:45,"Game yang sangat terlihat progresif nya, Dari Awal Rilis banyak kekurangan dari Masalah Optimisasi, Kurangnya Imersif nya di dalam game karena Backsound yang kurang terdengar, Cerita yang kurang Seru hingga Bug dan Dramanya. Sekarang di Versi Terbaru, semuanya jauh lebih baik, Game menjadi lebih ramah untuk para player yang hanya punya HP spek Low to Mid range, Optimisasi yang berkelanjutan membuat game ini semakin menjanjikan untuk kedepannya. Semoga Kuro Games tetap melakukan Improve yang baik"
Levy Six,2024-10-05 03:21:32,"Game Is Good But Please Optimize For Snapdragon 8s Gen 3, POCO F6, Thanks KURO GAMES Heard My Review, Now The Game Is More Optimal 👍"
Yahya Nurrahim,2024-10-05 03:14:21,"Bagus, tapi berhubung device saya kentang, jadi ngelag wkwkwk"
Abdul Muiz Shiddiq,2024-10-05 03:10:27,"Puas dengan optimalisasi, story & animasi pada update terbaru ini ☺️"
Third Guy,2024-10-05 02:41:39,bagus
Maudi,2024-10-05 02:26:22,Sehat sehat gem baik
iko al,2024-10-05 02:23:57,"Dulu iseng doang download ini gara gara game sebelah uda ketinggalan jauh, tapi malah jadi jatuh cinta sama ini game"
_ Rifai,2024-10-05 02:11:58,Paha 🤤
Azzam Elfattah Arrafie,2024-10-05 01:31:56,best!!!!
Veifelyn Melodia,2024-10-05 01:19:19,"Gamenya kemajuannya saya rasakan. saya main sejak pertama kali rilis, dan disitu nemu banyak banget bug dan lag banget padahal device memupuni. Namun setelah beberapa update, udh gaada lagi bug maupun lag nya. Secara story dan cut scene juga improve. Pas story awal bangey tuh cut scene nya kaku sekali, tapi sekarang ga kaku lagi, ekspresi dan dialog nya dapet, semangat kuro!"
Ahmad Maulana,2024-10-05 01:10:22,mantep walau rada lag karna hp kentang
Siraj Dimo,2024-10-05 00:56:44,F guys LGBT itu made in China
Faqiih Al ghifari,2024-10-05 00:50:17,game nya bagus
F4hri12 Fahri02,2024-10-05 00:50:07,the current update is pretty good
RizGamePlayYT,2024-10-05 00:49:00,"Makin lancar banget optimalisasi nih game, dari yang sebelumnya berat cuma bisa 20an fps kebawah, sekarang bisa lebih stabil 30an fps ke atas. Good job mang kuro, semoga kedepannya bisa lebih lancar lagi untuk eksplorasi map nya"
Muhammad Ihsan Nur Wahyudi,2024-10-04 23:54:47,"Game Yang Sangat Bagus , Meski berat tapi sebanding sama visual yg diberikan"
zaki m iqbal,2024-10-04 22:57:07,"Sedikit ngeframe namun Skillnya bervariasi, Kalo untuk desain grafisnya bagus banget."
Dul,2024-10-04 22:23:24,you make best story i've played
Putra Gaming,2024-10-04 22:11:06,Game nya bagus. Tapi kok gak ada bahasa indonesia nya. Gak bisa bahasa inglis 🗿
P,2024-10-04 21:15:16,"this is fun, and give us more free rewards"
Idris Afandi,2024-10-04 19:17:30,"Sangat memuaskan, di hp Snapdragon 700+ masih belum optimal, tolong di optimal walaupun sedikit saja ,"
Rendy Muhammad,2024-10-04 17:56:05,👍
Rizqi Permana,2024-10-04 17:19:48,Well
Futuh Fitrah,2024-10-04 16:57:12,"Gak ada sub indo(bukan penyefong english demi game), game mobile pake ue ya berat lah anj gak kebayang tuh kalo map nya makin banyak yang kebuka kaya apa, karakter charnya dibikin terlihat horni-an karena playernya puber semua, playernya rata² penjylat kaya genshin yang quote nya cuma ""game kikir game baik"" ""gw bakal mainin game ini kalo ada bansos banyak"" ngatain hp kentanh ga bisa main tapi masih lapar sama bansos 😂😂 kerja makanya biar punya penghasilan jangan jadi beban ortu Mulu Napa 🤣🤣"
Uzumaki Kagami,2024-10-04 16:50:33,Abang kuro game kalo bisa tambahin bahasa Indonesia biar lebih memahami alur ceritanya🙏
Andri Sagara Ch,2024-10-04 16:48:30,Gamenya Mantap banyak Tobrutnya
Sugersen27 Vetralion,2024-10-04 15:43:45,"Kamera Pargoy Gak Bisa Di Turn Off, Annoying Bet 🗿🗿🗿"
Muhammad Yoga Effendi,2024-10-04 15:37:43,The best story 😁
Dicky Rafly,2024-10-04 15:29:55,keren
Rachman Putra Murdani,2024-10-04 15:14:33,Game terbaik yg pernah aku temukan
Yao Short,2024-10-04 14:53:38,bagus
Jovan Jo,2024-10-04 14:40:33,teruslah berkembang
